,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1126,Issaquah,47.541403987791526,-122.04404268636573,Masa Mexican Kitchen + Cantina,47.540402297452836,-122.04141735073867,Mexican Restaurant
1127,Issaquah,47.541403987791526,-122.04404268636573,FedEx Office Print & Ship Center,47.5436185,-122.0497151,Shipping Store
1128,Issaquah,47.541403987791526,-122.04404268636573,Suburban Soul,47.53974914550781,-122.04267883300781,Boutique
1129,Issaquah,47.541403987791526,-122.04404268636573,Gilman Village,47.5400867215403,-122.04183993491645,Shopping Mall
1130,Issaquah,47.541403987791526,-122.04404268636573,Bloom Juice,47.5403554,-122.041283,Juice Bar
1131,Kent,47.38877723156747,-122.21283768133891,Paul's Pool Palace,47.3876205646263,-122.21509966871879,Pool Hall
1132,Kent,47.38877723156747,-122.21283768133891,Club Q 4.0,47.38759594422753,-122.21509678164496,Cocktail Bar
1133,Kent,47.38877723156747,-122.21283768133891,The R Pace,47.392346,-122.210865,Brewery
1134,Kenmore,47.753190234577936,-122.2461984486472,Rhododendron Park,47.75217734017978,-122.24824640205368,Park
1135,Kenmore,47.753190234577936,-122.2461984486472,Cairn Brewing,47.757219185168765,-122.2438913604018,Brewery
1136,Kenmore,47.753190234577936,-122.2461984486472,9 Yards Brewery,47.75663777153932,-122.24240193469485,Brewery
1137,Kenmore,47.753190234577936,-122.2461984486472,Fortune Inn,47.75144524009654,-122.24905973334467,Chinese Restaurant
1138,Kenmore,47.753190234577936,-122.2461984486472,Kenmore Boat Launch,47.75389547253331,-122.2500888498013,Boat Launch
1139,Kenmore,47.753190234577936,-122.2461984486472,Golden Nails,47.751409,-122.24925800000001,Nail Salon
1140,Kenmore,47.753190234577936,-122.2461984486472,Manhattan Express Grocery,47.75150466320506,-122.24974533471014,Grocery Store
1141,Kenmore,47.753190234577936,-122.2461984486472,Sundance Massage,47.751056,-122.249343,Massage Studio
1142,Kenmore,47.753190234577936,-122.2461984486472,Squire's Landing Park,47.754513,-122.241877,Park
1143,Lake Forest Park,47.75954401067598,-122.28774323371927,Buss Stop & Brew House,47.760090000000005,-122.28613500000002,Bar
1144,Lake Forest Park,47.75954401067598,-122.28774323371927,King County Metro #331,47.756709273269095,-122.28531845715963,Moving Target
1145,Lake Forest Park,47.75954401067598,-122.28774323371927,Animal Acres Park,47.75596903807732,-122.2862119456887,Park
1146,Lake Forest Park,47.75954401067598,-122.28774323371927,The Local 104,47.763115,-122.291689,Pizza Place
1147,Medina,47.625483439722295,-122.23413385123861,Overlake Golf & Country Club,47.62512342012967,-122.23299396551761,Golf Course
1148,Medina,47.625483439722295,-122.23413385123861,Point Loops Trail,47.62383,-122.23328,Trail
1149,Medina,47.625483439722295,-122.23413385123861,XFINITY Store by Comcast,47.62360764358832,-122.23421931266783,Business Service
1150,Medina,47.625483439722295,-122.23413385123861,Mylroie Painting Inc,47.626148,-122.22756499999998,Home Service
1151,Mercer Island,47.562503442862756,-122.22657651279106,Trio Cleaners LLC in Mercer Island,47.560397578971724,-122.2274172306061,Home Service
1152,Mercer Island,47.562503442862756,-122.22657651279106,Mercer Island Thrift Store,47.56441152,-122.22423373,Thrift / Vintage Store
1153,Mercer Island,47.562503442862756,-122.22657651279106,Mercer Island Garage Door Repair,47.55912333153678,-122.22384452819824,Home Service
1154,Milton,47.25991940957517,-122.31362215033323,WALL  2 WALL FLOORING LLC,47.25704574584961,-122.31351470947266,Construction & Landscaping
1155,Milton,47.25991940957517,-122.31362215033323,Olympic View Park,47.25987920549201,-122.30715186228372,Playground
1156,Maple Valley,47.36599640209408,-122.0368652171581,Sprint Store,47.3659333357377,-122.0411380006519,Electronics Store
1157,Maple Valley,47.36599640209408,-122.0368652171581,Lonchera Taco City,47.36386192926162,-122.03982869137134,Food Truck
1158,Maple Valley,47.36599640209408,-122.0368652171581,Garage Door Repair Maple Valley WA,47.36664690895085,-122.04257011413573,Home Service
1159,Maple Valley,47.36599640209408,-122.0368652171581,clayopatra,47.364396631255765,-122.04225313863986,Art Gallery
1160,Maple Valley,47.36599640209408,-122.0368652171581,HealthMarkets Insurance - Mike Kimball,47.366371,-122.0309319,Insurance Office
1161,North Bend,47.49004875550759,-121.77415392615002,Torgusen Park,47.49251447397175,-121.77632962177505,Baseball Field
1162,North Bend,47.49004875550759,-121.77415392615002,Les Schwab Tire Center,47.49151625,-121.77835633,Automotive Shop
1163,Newcastle,47.530409884527366,-122.16334154759122,Lake Boren Park,47.5292174921875,-122.1660034013844,Lake
1164,Normandy Park,47.434298480028616,-122.34331481203255,XFINITY Store by Comcast,47.436318,-122.340778,Business Service
1165,Normandy Park,47.434298480028616,-122.34331481203255,Nature Trails Park,47.43114359938707,-122.34637070065283,Trail
1166,Pacific,47.26438287984845,-122.25024081350267,City of Pacific Community Center Gym,47.26419990393619,-122.24979903798294,Gym
1167,Pacific,47.26438287984845,-122.25024081350267,Gold Shield Foods,47.266489706030846,-122.24502325057985,Candy Store
1168,Redmond,47.676142693508595,-122.11655035637187,Kringles Bakery,47.672407168815226,-122.11679212702676,Bakery
1169,Redmond,47.676142693508595,-122.11655035637187,Taqueria el Gallo,47.67275090753741,-122.11720370967774,Taco Place
1170,Redmond,47.676142693508595,-122.11655035637187,Anderson Park,47.67301768949415,-122.11528792194996,Park
1171,Redmond,47.676142693508595,-122.11655035637187,Redbox,47.676937,-122.121094,Video Store
1172,Redmond,47.676142693508595,-122.11655035637187,Conundroom Real Escape Room Quest,47.6763434,-122.1200951,Escape Room
1173,Redmond,47.676142693508595,-122.11655035637187,Emerald City Smoothie - Redmond,47.672276305326456,-122.11719897877288,Juice Bar
1174,Redmond,47.676142693508595,-122.11655035637187,Noodle Land,47.67250556134524,-122.11965254684235,Thai Restaurant
1175,Redmond,47.676142693508595,-122.11655035637187,Iyara Thai,47.6727536626221,-122.12085217375234,Thai Restaurant
1176,Redmond,47.676142693508595,-122.11655035637187,Chase Bank,47.675083,-122.121268,Bank
1177,Redmond,47.676142693508595,-122.11655035637187,Hilton Garden Inn,47.673044,-122.118391,Hotel
1178,Redmond,47.676142693508595,-122.11655035637187,The UPS Store,47.67256365808696,-122.1182833958573,Shipping Store
1179,Redmond,47.676142693508595,-122.11655035637187,Kanishka Cuisine of India,47.6726063538663,-122.1179451829365,Indian Restaurant
1180,Redmond,47.676142693508595,-122.11655035637187,Victor's Celtic Coffee Co.,47.674499521716164,-122.12188839516179,Coffee Shop
1181,Redmond,47.676142693508595,-122.11655035637187,Herfy's Burgers,47.67814416115717,-122.12123961436703,Burger Joint
1182,Redmond,47.676142693508595,-122.11655035637187,Thai 65 Café,47.67277588171635,-122.11263798277454,Thai Restaurant
1183,Redmond,47.676142693508595,-122.11655035637187,Sunny Teriyaki,47.672897,-122.112671,Japanese Restaurant
1184,Redmond,47.676142693508595,-122.11655035637187,Flying Apron Bakery,47.67313999360307,-122.1193701494778,Bakery
1185,Redmond,47.676142693508595,-122.11655035637187,Inchin's Bamboo Garden,47.67252628712977,-122.11979151708374,Indian Restaurant
1186,Redmond,47.676142693508595,-122.11655035637187,7-Eleven,47.676944127334615,-122.1211148904149,Convenience Store
1187,Redmond,47.676142693508595,-122.11655035637187,Sizzle n Spices,47.673319916607234,-122.11978932734218,Pakistani Restaurant
1188,Redmond,47.676142693508595,-122.11655035637187,Paradiso Olive Oils & Vinegars,47.672399412928456,-122.11718520141544,Gourmet Shop
1189,Shoreline,47.756339579757196,-122.34234108555954,Trader Joe's,47.75506797872805,-122.34383584932269,Grocery Store
1190,Shoreline,47.756339579757196,-122.34234108555954,Plaza Latina,47.75345990454791,-122.34606656494233,Deli / Bodega
1191,Shoreline,47.756339579757196,-122.34234108555954,Valero,47.75611280166266,-122.34608104837481,Gas Station
1192,Shoreline,47.756339579757196,-122.34234108555954,Jersey's Great Food & Spirits,47.75628445912448,-122.34238917485598,Bar
1193,Shoreline,47.756339579757196,-122.34234108555954,Shell,47.75566246,-122.3462195,Gas Station
1194,Shoreline,47.756339579757196,-122.34234108555954,Deseret Industries,47.7594197,-122.3469178,Thrift / Vintage Store
1195,Shoreline,47.756339579757196,-122.34234108555954,Walgreens,47.7568056,-122.3453476,Pharmacy
1196,Shoreline,47.756339579757196,-122.34234108555954,Mud Bay,47.755470820195555,-122.34407495419097,Pet Store
1197,Shoreline,47.756339579757196,-122.34234108555954,Tully's Coffee,47.75637104225113,-122.34235564408326,Coffee Shop
1198,Shoreline,47.756339579757196,-122.34234108555954,Shoreline Farmer's Market,47.75709684953482,-122.34335706607443,Farmers Market
1199,Shoreline,47.756339579757196,-122.34234108555954,Sultan Gyro and Shwarma Grill,47.75621137486833,-122.34617043989206,Mediterranean Restaurant
1200,Shoreline,47.756339579757196,-122.34234108555954,Parkers Casino,47.75350652195983,-122.34609176261122,Casino
1201,Shoreline,47.756339579757196,-122.34234108555954,Red Crane Steak And Sushi,47.75349420959226,-122.34608759711382,Sushi Restaurant
1202,Shoreline,47.756339579757196,-122.34234108555954,Aurora Church of the Nazarene,47.756590141017355,-122.33643978399013,Church
1203,Shoreline,47.756339579757196,-122.34234108555954,Interurban Trail Shoreline (between 145&205th),47.752407,-122.344233,Trail
1204,Skykomish,47.71033184811229,-121.35860373044385,The Whistling Post,47.709482474887764,-121.35986682870238,Bar
1205,Skykomish,47.71033184811229,-121.35860373044385,Cascadia Inn,47.70960501929626,-121.35900231128082,Hotel
1206,Skykomish,47.71033184811229,-121.35860373044385,Sky deli & liquor,47.71122531210253,-121.36098807564674,Sandwich Place
1207,Skykomish,47.71033184811229,-121.35860373044385,Big Bear,47.71184097706668,-121.36035952315108,Restaurant
1208,Skykomish,47.71033184811229,-121.35860373044385,Smokey's Restaurant and Brewery,47.712077,-121.360039,BBQ Joint
1209,Skykomish,47.71033184811229,-121.35860373044385,Great Northern & Cascade Railway,47.70858757736619,-121.36008424976934,Theme Park Ride / Attraction
1210,Sammamish,47.60446739373433,-122.04455593748112,Lower Sammamish Commons Park,47.60310330703994,-122.04127448106061,Park
1211,Sammamish,47.60446739373433,-122.04455593748112,SE 8th Street Park,47.60171205693172,-122.04883713435594,Park
1212,SeaTac,47.44450000834529,-122.29867338225543,Delta SkyClub A-B,47.44252454759889,-122.30270411897656,Airport Lounge
1213,SeaTac,47.44450000834529,-122.29867338225543,Sub Pop Store,47.444094587981134,-122.30279361201127,Music Store
1214,SeaTac,47.44450000834529,-122.29867338225543,Floret,47.44259966301879,-122.30200064744328,Coffee Shop
1215,SeaTac,47.44450000834529,-122.29867338225543,Caffe Vita,47.44468227691037,-122.30356970302016,Café
1216,SeaTac,47.44450000834529,-122.29867338225543,U.S. Bank ATM,47.44306609375831,-122.30160713195801,ATM
1217,SeaTac,47.44450000834529,-122.29867338225543,Beecher's Handmade Cheese,47.44467515637894,-122.30353344707304,Cheese Shop
1218,SeaTac,47.44450000834529,-122.29867338225543,U.S. Bank ATM,47.44387975,-122.30259368,ATM
1219,SeaTac,47.44450000834529,-122.29867338225543,Evergreens Salad,47.44356676594447,-122.30329155921936,Salad Place
1220,SeaTac,47.44450000834529,-122.29867338225543,Massage Bar,47.44457849145375,-122.30353804323649,Massage Studio
1221,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44515,-122.30129,Coffee Shop
1222,SeaTac,47.44450000834529,-122.29867338225543,Budget Car Rental,47.443732945291174,-122.29971068845808,Rental Car Location
1223,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44254364813588,-122.3004698753357,Coffee Shop
1224,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44568875633362,-122.29984510336409,Coffee Shop
1225,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44348,-122.302626,Coffee Shop
1226,SeaTac,47.44450000834529,-122.29867338225543,ExOfficio - Sea-Tac Int'l Airport,47.44373594206132,-122.30324327945709,Clothing Store
1227,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44373233131625,-122.30322228160077,Coffee Shop
1228,SeaTac,47.44450000834529,-122.29867338225543,Southwest Airlines Ticket Counter,47.443457924570204,-122.30195045471191,Airport Service
1229,SeaTac,47.44450000834529,-122.29867338225543,Subway,47.443648,-122.302907,Sandwich Place
1230,SeaTac,47.44450000834529,-122.29867338225543,Peet’s Coffee,47.44628,-122.299485,Coffee Shop
1231,SeaTac,47.44450000834529,-122.29867338225543,Made in Washington,47.443236494872956,-122.30278023925347,Gift Shop
1232,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44237210755718,-122.30352457175454,Coffee Shop
1233,SeaTac,47.44450000834529,-122.29867338225543,Lucky Louie Fish Shack,47.44345066847059,-122.30299115180968,Fish & Chips Shop
1234,SeaTac,47.44450000834529,-122.29867338225543,Alaska Lounge,47.446163425702395,-122.30424927299222,Airport Lounge
1235,SeaTac,47.44450000834529,-122.29867338225543,Dilettante Mocha Café,47.44370752533286,-122.3029612093264,Coffee Shop
1236,SeaTac,47.44450000834529,-122.29867338225543,Starbucks,47.44398638364254,-122.30178997040309,Coffee Shop
1237,SeaTac,47.44450000834529,-122.29867338225543,Rel’lish Burger Lounge,47.441939592153396,-122.30367214836839,Burger Joint
1238,SeaTac,47.44450000834529,-122.29867338225543,USO,47.44329829014728,-122.30244398117065,Airport Lounge
1239,SeaTac,47.44450000834529,-122.29867338225543,TSA PreCheck,47.44423268572077,-122.30211374883073,Airport Service
1240,SeaTac,47.44450000834529,-122.29867338225543,Vino Volo,47.44316470225424,-122.30281216774574,Wine Bar
1241,SeaTac,47.44450000834529,-122.29867338225543,Hilton,47.4447333,-122.2955164,Hotel
1242,Tukwila,47.47485751074551,-122.27263596746042,Angry Squid Ink,47.473772,-122.26844799999999,Clothing Store
1243,Tukwila,47.47485751074551,-122.27263596746042,Foster Stadium (Werner L. Neudorf Stadium),47.475074768066406,-122.27743530273438,Football Stadium
1244,Tukwila,47.47485751074551,-122.27263596746042,Tukwila Pool,47.474674,-122.27764199999999,Pool
1245,Tukwila,47.47485751074551,-122.27263596746042,Bel-Red Windows & Doors,47.4786983,-122.2696643,Construction & Landscaping
1246,Yarrow Point,47.64602842387949,-122.21814405937408,Loch Lane Beach,47.64735,-122.221466,Beach
1247,Yarrow Point,47.64602842387949,-122.21814405937408,Morningside Park,47.64685,-122.21371,Park
1248,Yarrow Point,47.64602842387949,-122.21814405937408,"Cozy Cove, Lake Washington",47.646482200186476,-122.2245740890503,Bay
1249,Phinney Ridge,47.67403681580202,-122.35332762394141,Chef Liao,47.67296182490042,-122.35430668966137,Chinese Restaurant
1250,Phinney Ridge,47.67403681580202,-122.35332762394141,Modern Japanese Cuisine,47.67348502605973,-122.35422267097279,Japanese Restaurant
1251,Phinney Ridge,47.67403681580202,-122.35332762394141,A La Mode Pies,47.671816627811566,-122.35440450659321,Pie Shop
1252,Phinney Ridge,47.67403681580202,-122.35332762394141,West Woodland Park Playground,47.6713412413844,-122.35343476558147,Playground
1253,Phinney Ridge,47.67403681580202,-122.35332762394141,Zeeks Pizza,47.67267,-122.35439,Pizza Place
1254,Phinney Ridge,47.67403681580202,-122.35332762394141,Fresh Flours,47.67315634832812,-122.35446206995991,Café
1255,Phinney Ridge,47.67403681580202,-122.35332762394141,Woodland Park,47.67194521174647,-122.34926894131739,Park
1256,Phinney Ridge,47.67403681580202,-122.35332762394141,Grizzly Bear Exhibit,47.67096819848934,-122.35063234863489,Zoo Exhibit
1257,Phinney Ridge,47.67403681580202,-122.35332762394141,Red Mill Burgers,47.67784994839579,-122.35481382089995,Burger Joint
1258,Phinney Ridge,47.67403681580202,-122.35332762394141,Redbox,47.671812,-122.354393,Video Store
1259,Phinney Ridge,47.67403681580202,-122.35332762394141,Sully's Snowgoose,47.67378279117656,-122.35455163586167,Bar
1260,Phinney Ridge,47.67403681580202,-122.35332762394141,Rudy's Barbershop - Phinney,47.67561832245191,-122.35447003989863,Salon / Barbershop
